text,label,pred_few_shot_2samples_cot_refine
"bài viết khá dài hãy lựa chọn thời gian phù hợp để đọc nhe vào trong nhóm này có lẽ mọi người đón nhận nhiều điều tiêu cực lém đúng không, zậy hôm nay thay đổi một tí mình tiếp nhận những điều tích cực hơn nè. vì nếu tiêu cực mà ở cùng với những người tiêu cực thì cũng chẳng giúp bạn thân tốt lên được, ta vẫn phải sống phải tiếp tục cuộc đời mình chứ đúng không, cứ từ từ thay đổi rồi bạn sẽ thấy cuộc đời này tuyệt với lắm. đầu tiên, thứ đưa mình đến với nhóm này với tất cả sự bốc đồng về cảm xúc, sự đa nghi đa cảm trong tuổi trưởng thành. lúc đó mình nghĩ cuộc đời này sống đúng là chả để làm gì, sống mà không ai coi mình ra gì thì sống làm gì. thế rồi đối diện áp lực tâm lý với gia đình dăm đôi ba bữa là bị mẹ chửi khiến mình bất lực thêm nữa. rồi bố mình đến bên mình an ủi bằng cái cái tâm của người cha, lời nói chân thành đó như vực mình lên từ đáy sâu của cuộc đời vậy. thế rồi vựợt qua thời gian đó thì cuối năm học vừa rồi mình bị cả lớp cô lập vì do bạn tính của mình, do những lỗi lầm mà mình gây ra. thời gian đó đối với mình đi học nó như địa ngục á , nhưng rồi em họ học cùng lớp với mình và một số người khác họ mở lòng hơn họ như nói với mình là họ sẵn sàng chờ mình thay đổi, rồi mẹ mình cũng biết chuyện mẹ buồn lắm nhưng mẹ vẫn chỉ dẫn cho mình cần làm gì để dần thay đổi mọi người để được đón nhận hơn. đến thời điểm bây giờ mình nhận ra thật ra họ không ghét mình như mình nghĩ chỉ là không còn hợp nữa nhưng dù đứng trên phương diện nào họ vẫn luôn sẵn sàng chờ mình thay đổi. đối với mình lúc này học tập là mục tiêu hàng đầu, mình vẫn đang trên hành trình phát triển bạn thân. mình thấy có lỗi học kỳ đã làm bố mẹ buồn nhưng họ chưa bao giờ thất vọng vì có đứa con như mình khác với những suy nghĩ lúc đó sao mình lại có ông bố bà mẹ như thế. cuộc sống của mình bây giờ tuyệt vời hơn những gì mình từng nghĩ, cuộc đời này tuyệt vời như người ta kể là có thật. và điều tích cực mình muốn gửi đến mọi người là cuộc đời không có cá thể nào hoàn hảo, một cuốn sách về cuộc đời con người cứ chạy trên đường thẳng mãi thì chẳng có gì thú vị. bài học cuộc đời là dạy ta biết trân trọng nó hơn, đừng bồng bột mà nghĩ quẩn cậu nhé, nếu tuyệt vọng quá hãy nghĩ là mình sống cho mình, cho bố mẹ, cho con cái, sống vì cuộc đời này cần mình. cậu đã bao giờ nghe đến việc thể giới đang chuyển từ giai đoạn 3 lên giai đoạn 4 chưa sẽ có những linh hồn không sẵn sàng ở lại và họ rời khỏi thế giới này, thế nên tớ nghĩ là cậu đã biết là mình nên làm gì rồi đúng không nếu mà chưa thì chịu khó đọc tí nữa nhe chứ tôi quê á mấy bồ cậu đẹp lắm í, mụn là chuyện bình thường, da đen cơ thể phát triển là chuyện hết sức bình thường luôn á không có mới bất thường mất tiền chữa trị mới đáng buồn đó đúng không. nên cứ từ từ mình cố gắng tập luyện chăm sóc làn da cố gắng trở thành bạn thân mình mong muốn, thời gian tuy nhanh mà chậm, nhanh là do bạn đã xài nó một cách đáng sống đi chơi bao giờ cũng thấy nó nhanh vaiz đạn đúng không còn chậm vì nó đang cùng bạn phát triển trên con đường đời của mình nhớ chưa. và em cũng muốn gửi tới những anh chị đang có một tình yêu không đẹp như mình nghĩ hay có một cuộc hôn nhân không hạnh phúc. thì cứ nhớ rằng vì không xứng, không cần nên mới không ở cạnh nhau thất bại mình có thể làm lại, chứ dừng lại là mất cơ hội đó ạ. là bố mẹ đơn thân hay đang có một cô vợ không ra gì, một thằng chồng bạc như vôi thì lúc này cứ nghĩ đến bố mẹ mà sống tiếp, nghĩ đến con cái mà đứng dậy, buồn cứ khóc, đau thì phải tìm cách tự thưởng lấy mình. họ đã không coi mình ra gì bởi đơn giản là bạn chất họ không đủ tầm để cảm nhận được hi sinh mình dành cho họ hay nói cách khác là không cùng đẳng cấp, hạ đã người tồi xuống sự sống mới sẽ lại trồi lên đúng không ạ. được sống với đam mê, học tập và nâng cấp bạn thân mình lên nó sướng lắm á. nên bây giờ chưa phải là muộn bắt đầu càng sớm cuộc đời đẹp sẽ càng đến nhanh thôi nè. em chờ mọi người lắm ạ 3",0,1
"cuộc sống hiện tại của tôi như một cơn ác mộng không lối thoát. xã hội đang tạo ra những áp lực không tưởng, đẩy tôi vào một trạng thái căng thẳng và mất kiểm soát. tình yêu, một nguồn động viên và niềm tin, lại trở thành một gánh nặng không thể chịu đựng, học kỳ mà mối quan hệ của tôi đang đứng trước nguy cơ tan vỡ và xa cách. tôi cảm thấy mình đang mất đi phần lớn của bạn thân, không biết làm thế nào để tìm lại.",1,1
"chào mọi người. mình là một sinh viên năm 3. do dạo này có một số chuyện nên mình nhớ chuyện cũ. ba má mình từ trước đến năm 2017 luôn cưng chiều mình. luôn cho mình cuộc sống tốt nhất. nhưng đến hè 2017, gia đình làm ăn thất bát. ba má vỡ nợ nên đã gửi mình lúc ấy chỉ mới học lớp 9. cho một gia đình chú mình. thật sự thời gian đó rất khó khắn nhớ lại mình khóc luôn á. chú mình thì ở thị trấn trong một ngôi nhà cũng không quá to. chú với thím rất tốt với mình. mình có nghe lén cuộc gọi của ba với chú. ba nói cho ba mượn ít tiền. nhưng chú cũng đang kẹt. với bắt đầu năm học, còn tiền học cho con chú thím. mình ý thức mình không còn là mình của trước đây. nên mình xin đi làm vào buổi chiều không đi học nhưng người ta không nhận. vì còn quá nhỏ. mới 14 thôi. nên mình xin vào tiệm phở ở đầu xóm. mình ban đầu làm bị chửi rất nhiều vì làm chậm xong mọi thứ cũng dần dần quen. những ngày 10 11 giờ mới về nhà rồi tắm đi ngủ. mình sống như vậy đến tết 2021. ba má mình đón mình về nhà. sau gần 4 năm. nhà mình đã khá hơn. và giờ đó là câu chuyện của 6 năm trước. nhưng lâu lâu mình nhớ lại nó cứ đọng lại mình quài. cảm ơn mọi người đã nghe",0,1
tớ không biết nói gì sao luôn nữa. tớ lại buồn quá mong duyệt được ạ cảm ơn rất nhiều,0,1
chào mn. gần đây mình có bước vào mối quan hệ với một bạn nam cùng tuổi. bạn ấy khá là ok về nhiều mặt. có điều quen nhau lâu mình thấy bạn ấy có hơi hướng độc chiếm làm mình hơi sợ. bạn cũng đối xử tốt với mình nhưng mình cũng có phần cảm thấy không an toàn lắm mọi người cho mình xin ý kiến với ạ,0,0
"nay sinh nhật tôi các bạn ạ, vậy mà chẳng có ai nhớ, cũng chẳng có ai quan tâm đến tôi cả. mặc dù sinh nhật mọi người tôi đều nhớ và chúc mừng, thân hơn tôi còn tặng quà hay mua bánh kem. tôi không biết sao nhưng tôi tủi thân quá, tôi cũng muốn được mọi người quan tâm, được tổ chức sinh nhật. đây là chút tâm sự nhỏ của t, cảm ơn mọi người đã đọc ạ.",0,1
"mình có 1 nhóm bạn nhưng trong đó không ai thật sự coi mình là bạn, cảm giác này cũng không biết phải nói thế nào. bạn đại học là 1 thứ gì đó rất khác. trong cả đám mọi người đều chơi thân với nhau ngoại trừ mình, mình thấy điều này còn tệ hơn là không có 1 người bạn nào. mình thấy lạc lõng giữa mọi người",0,1
"mình cảm thấy áp lực quá mọi người ạ chào mn, mình là nam, mình học yêu năm 3, năm sau mấy đứa bạn cùng tuổi mình ra trường hết, có việc làm, có lương, đám cưới còn mình thì vẫn phải lẹt đẹt học thêm 2 năm nữa, thậm chí lương thử việc của bác sĩ cũng rất thấp, mình cảm thấy bạn thân mình chậm chạp và kém cỏi hơn với các bạn, mình còn phải học tới 2 năm trong học kỳ đó bạn mình đã độc lập tài chính và có thể lo cho bạn thân, cảm giác học kỳ đi dự lễ tốt nghiệp của bạn mình, ai cũng ra trường hết, còn có mình. cảm giác đó làm mình cô đơn và kém cỏi lắm. mình phải làm sao để thoát ra những suy nghĩ này bây giờ, thật sự mình cần lời động viên của mn, mình không muốn người yêu suy nghĩ nhiều giống mình nên mình mới lên đây. mình cảm ơn mọi người trước ạ",0,1
"chào mọi người ạ, mình đang cần lời khuyên của mọi người về mối quan hệ giữa mình và người yêu. trong 12th nay, mình và người yêu liên tục có cuộc cãi vã. anh dạo này không quan tâm mình như trước, anh quan trọng bạn bè hơn cả người yêu của mình, không giữ khoảng cách với những cô gái khác, không cân bằng được mối quan hệ bạn bè và người yêu. vì yêu anh nên mình nói ra cho anh sửa đổi, cho anh cơ hội làm lại nhưng anh vẫn như thế thậm chí là quá đáng hơn. anh cử chỉ thân mật với n dù mình đã nói rất nhiều lần nhưng anh vẫn tay chạm tay, kéo ghế ngồi sát nhau dù cả 2 được chia ra ngồi 2 bàn riêng. mình nói thì anh bênh vực lại rồi biện đủ lí do, n sau học kỳ thấy mình đi chỗ khác thì đùa giỡn với anh rằng sẽ không chơi với anh nữa vì mình các thứ. anh cũng đùa giỡn theo khiến mình thấy bạn thân không được tôn trọng. người yêu mình thì luôn xin lỗi và hứa sẽ rút kinh nghiệm, giữ khoảng cách với người khác rất nhiều lần nhưng vẫn vậy. khoảng cách của 2 đứa cũng xa dần học kỳ anh bắt đầu cố tình né tránh tớ, đối với người ta thì anh luôn bên cạnh và nghe theo, còn với mình thì anh luôn tránh né dù 2 đứa cùng làm chung 1 môi trường và coi lời mình nói như không khí mình vẫn luôn cố gắng duy trì mối quan hệ nhưng cứ bị tổn thương mà không dứt được như vậy mình thật sự rất bất lực.",0,1
"em chào mọi người em năm nay vừa bước chân vào cánh cổng đại học bất chấp ngăn cản của bố mẹ.trong mắt bố mẹ em đi học là phí tiền,phí của,phí tuổi trẻ.học xong rồi vẫn ra đi làm thuê ,sao không nghỉ luôn làm công nhân từ bây giờ.mẹ em nói em đi học làm khổ mẹ ,mẹ không nuôi được em.em cũng biết mẹ vất vả nhưng em thật sự muốn đi học tiếp,em không đua đòi như mẹ nghĩ.bạn bè của mẹ,bên ngoại càng không ủng hộ em ,gieo vào mẹ em những suy nghĩ tiêu cực.học phí kì 1 trường em tạm thu là 7 triệu 8 trăm apd .mẹ em nói sẽ cho em vay tiền mẹ để đi học và chỉ cho vay 2 năm.hoàn cảnh gia đình em cũng không phải là thiếu thốn quá ba mẹ em có công việc ổn đinh.nhưng mẹ than vãn rất nhiều với chuyện em đi học..mẹ bảo em không hiểu chuyện,em không biết nghĩ cho mẹ.. em thật sự mệt mỏi lắm.bây giờ em vẫn đang đi làm thêm.ngày đi làm đêm về lại nghe mẹ nói.. việc em đi học là sai lầm hả mọi người..",0,1
"ba mẹ tớ cãi nhau ba đi đến 11 giờ chưa về, tớ sợ ba tớ có chuyện lần này là tớ sợ thật rồi...",0,1
"làm sao để có thể tự chữa lành cho mình ạ em là nữ và có 1 mối tình cũng khá lâu. trước học kỳ yêu thì em từng có 1 thời gian bị trầm cảm, có suy nghĩ tự tử và rất nhiều chuyện tiêu cực khác nữa. em cứ nghĩ anh ấy đến sẽ chữa lành tất cả tổn thương cho em, sẽ kéo em ra khỏi sự tiêu cực. nhưng lại không phải như vậy ạ, càng ngày em càng suy nghĩ nhiều hơn, càng ngày càng tự làm tổn thương bạn thân mình nhiều hơn, hầu như hôm nào em cũng khóc. em thực sự mệt lắm ạ. em không muốn tiếp tục cuộc sống như này nữa, nhưng em còn bố mẹ em. họ cũng lớn tuổi rồi. em không biết nếu em rời khỏi cuộc sống này thì họ sẽ ra sao nữa. mong mọi người góp ý nhẹ nhàng cho em ạ",1,1
