text,label
"hello, mình là nữ 17 tuổi mình ở ngoài bạn khác giới cũng không có mấy người, nhưng đổi lại bạn ở trong game của mình đa số đều là con trai. không phải mình chỉ muốn chơi cùng với mỗi con trai, mà là các bạn ấy luôn tìm đến mình, mình cũng rất vui và đồng ý tiếp nhận . chơi với con trai các bạn ấy tạo cho mình rất nhiều cảm giác được cưng chiều, 1 đội nhóm 5 người 4 trai 1 gái vui lắm . nhưng, mọi chuyện sẽ hết vui nếu như trong đội nhóm mình 1 ai đó có người yêu. mình rất biết ý, học kỳ bất kì người bạn khác giới nào của mình có người yêu thì mình đều giữ khoảng cách thậm chí là cố tình tránh xa . bạn là con gái mình cũng có, nhưng họ ít chơi game. chắc tại mình là con gái mà nghiện game nên bạn là con trai của mình khá đông. mình chơi cùng bạn kia con trai được 1 năm, riêng bạn này mình có cảm giác khác hẳn với những người khác. nói thẳng ra là cả 2 đều đang nhận thức được là bọn mình đang mập mờ, và không ai đủ dũng khí để nói yêu dù bạn bè xung quanh ai cũng nhận ra rồi. 1 thời gian sau, bạn ấy cắt liên lạc mình 1 tuần. sau 1 tuần nói chuyện lại và oh year bạn ấy đã có người yêu. year mình không biết phải diễn tả cảm xúc sao, nói trắng ra là cả 2 chẳng là gì của nhau cả, mình thì có tư cách gì mà phải như này như kia. mình cũng tự nhận thức được là người ta chán rồi, còn mình thì đang ở giai đoạn đầy tình cảm nhất. không 1 câu bắt đầu cũng không 1 lời kết thúc, mập mờ là vậy không bắt đầu cũng không có kết thúc. mập nờ 7 tháng nên mình cũng không nghĩ người ấy sẽ như vậy, điều mình sợ nhất cũng đã đến. làm gì có bạn thân khác giới, chỉ là cả 2 có ý với nhau nhưng không ai muốn bước thêm 1 bước thôi. sau câu chuyện, mình mất 1 người bạn và cũng mất đi 1 nửa trái tim. bạn khác giới mình không thiếu, nhưng đến mức bạn thân khác giới thì mình chỉ có 1 người thôi, 1 người đầu tiên và cũng là người cuối cùng. mình chơi thân với con trai là đúng hay sai, mình suy quá.",1
hế lô các cậu nay tớ chỉ muốn chia sẻ 1 xíu nỗi lòng của tớ ở đây thôi chứ không có ý gì khác nên mong các cậu đừng bình luận độc hại tớ ạ có lẽ tớ là 1 người khá suy nghĩ nhiều và cũng có thể gọi là 1 người hướng nội nhưng tớ đã cố gắng thay đổi bạn thân để được mọi người đừng độc hại tớ nhưng dù làm thế nào cũng không có kết quả như tớ mong muốn nên tớ muốn xin các cậu các phương pháp để trở thành 1 người khá hơn 1 tí để mọi người đối xử nhẹ nhàng với tớ hơn thay vào dùng những lời độc hại đó nói với tớ . tớ xin cảm ơn ạ .,0
"yêu bản thân mình muốn gửi lời xin lỗi đến chính bạn thân xin lỗi vì đã nhiều lần giận dỗi, chê bai bạn thân vào dụng, không làm được gì trong học kỳ không chịu cố gắng hết sức. xin lỗi vì đôi lần làm cho bạn thân bị thương và vào tình để lại nhiều vết sẹo trên người. xin lỗi vì những suy nghĩ tiêu cực. xin lỗi vì có những lúc nghĩ cho người khác quá nhiều mà không biết rằng chính bạn thân cũng cần được an ủi và động viên... và cuối cùng mình rất muốn ôm bạn thân thật lâu để nói rằng xin lỗi vì tớ đã khiến cậu phải chịu đựng những điều không tốt trong suốt thời gian dài. từ giờ hãy cứ vui vẻ mà sống tiếp nhé:khuôn mặt cười với đôi mắt cười: à, mà trời cũng lạnh rồi , mọi người nhớ giữ gìn sức khoẻ đó nha:khuôn mặt cười toe toét với đôi mắt cười:",0
"mình nghe nói sống tốt thì sẽ luôn vui vẻ hạnh phúc nhưng mà cuộc sống này luôn chôn vùi những điều tốt đẹp. từ học kỳ lên đại học mình cảm thấy chơi vơi không có nhiều bạn bè trong học kỳ hồi cấp 3 mình có rất nhiều bạn bè thân thiết, lên đại học mình vỡ giấc mộng tươi đẹp từ mọi thứ. cuộc đời vả vào mặt mình những trải nghiệm mới rời xa vỏ bọc nơi quê nhà, mình cảm thấy ở cái nơi đông đúc người như vậy người ta sống không thật cứ giả vờ thế nào.mình biết là cuộc sống khắc nghiệt thế nào, nhưng mình cứ thấy sợ hãi quá. chắc sẽ nhiều người cười mình vì chỉ có vậy mà mình đã yếu đuối",0
"từ ngày sinh tên mình ra, gia đình làm ăn sa sút hẳn đẻ mình làm không có dư hẳn, thêm 1 miệng ăn cơ mà hồi trước cầu 1 trai 1 gái, có con trai rồi anh mình giờ đẻ ra mình con trai nữa hèn chi không khá lên nổi con trai gì yếu đuối vậy, mít ướt còn hơn con gái nữa. hồi đó bà mụ nắn lộn con k.0 cho mày hả những câu nói này hầu như đều đến từ họ hàng mình. điều đáng buồn là ba mẹ mình thay vì nhắc nhở họ thì lại hùa theo, xem đó là 1 lẽ thường. chuyện cũng từ lúc mình lớp 2, giờ mình là sinh viên năm 2 nhưng vẫn không quên được. thường thì mọi người nghe câu trọng nam khinh nữ phải không giờ thì hoạ may chỉ có đầu thai mới làm lại được nhỉ",1
mình với người yêu yêu nhau được 8 tháng rồi chuyện là hồi xưa mình có thói quen lưu hình anh video vào nhắn tin tài khoản phụ học kỳ xưa mình quen nyc. mình cũng có để trong đó 1 vài video kỷ niệm trong đó. nhưng mà học kỳ chia tay người yêu cũ đến với người mới thì mình chắc chắn đã xoá hết mọi cái liên quan rồi chỉ là những video thân mật với người cũ mình gửi trong nik facebook phụ mình quên xoá rồi lãng quên luôn xong đến 1 ngày người yêu hiện tại của mình tò mò nên vào facebook em vào tình thấy khá nhiều video cũ. mà trong đó có 1 đoạn video mình quay hôn má người yêu cũ em ấy nhìn thấy xong mình cảm thấy em người yêu mình buồn lắm. không biết các nữ khác mà trải qua cảm giác như vậy sẽ ra sao từ học kỳ ấy mỗi lần mình nói chuyện với em là gặp anh muốn hôn em thì em ý bảo không được hôn má. chỉ nói không được vậy thoi. nhưng lý do thì mình biết. bọn mình yêu xa dịp lễ tết mình mới về được do vậy mà mấy nay bé nhà mình suy nghĩ nhiều. mọi người có cách gì giúp mình không. mình không muốn em ấy buồn mãi vậy. cảm ơn mọi người đã đọc,0
"chỉ là muốn tâm sự chút ạ... mình cơ địa hấp thu tốt, chỉ cần ăn ít thôi cũng có thể tăng hoặc cân cũng sẽ không giảm, mình béo từ hồi lên lớp 8, đợt đó kiểu tăng cân không phanh, cho tới bây giờ thì mình cũng đã chạm mốc cân là 60kg rồi ạ, trong học kỳ đó thì mình cao m58 thôi. còn nữa, cơ thể mình béo không đều, nếu nhìn phần trên thì mình trông cũng vừa vừa, có điều vẫn có mỡ bắp tay. chủ yếu mình béo phần thân dưới, cụ thể là mông và đùi, thật sự là mỡ dồn hai chỗ đó trông khá là kinh dị. chắc đa phần các bạn sẽ hiểu là cái phần mỡ nó thừa rồi nó phình ra như ấy. nếu hỏi sao mình không giảm đi mà lên đây than thở, mình chỉ muốn lên đây có vài lời tâm sự và nếu có thể, thì bạn cho mình xin 1 lời động viên, mình đã có quyết định trong hè này sẽ tập thể dục và ăn kiêng để giảm cân. thực sự là mấy hôm nay, bố mẹ mình nói mình rất nặng nề về chuyện mình béo như thế. dùng những từ ngữ rất là khó nghe để nói về mình, rồi lúc bị nói như vầy, dần dần, cái ý chí của mình nó cứ bị giảm xuống thực sự học kỳ mình ra ngoài mình cũng khá tự tin với mọi người, nhưng học kỳ về nhà, mình luôn như thế, nép mình dưới cái vỏ bọc, cảm thấy luôn tự ti, không dám làm bất kì điều gì cả... cảm ơn bạn đã đọc đến đây, và tất nhiên mình vẫn sẽ làm theo mục tiêu mình đã đặt ra. và nếu có cơ hội mình sẽ cập nhật mới cho các bạn sau học kỳ mình đã hoàn thành được mục tiêu của mình. à ngoài ra nếu các bạn có cách làm gì hay ho giúp mình có thể giảm mỡ nhanh phần mông và đùi thì bình luận nhé ạ, mình cảm ơn rất nhiều",0
"chào mọi người , em có chút tâm sự với mọi người em và người yêu yêu nhau được 2 năm rồi ạ , hôm nay em có dẫn người yêu em gặp chị chung trọ với em , chị hơn em 3t người yêu em bảo là trông chị em còn trẻ hơn cả em nhỉ :khuôn mặt thất vọng: . rồi còn rất nhiều lần khác đi ngoài đường khen hết bạn này đến bạn khác xinh , em vừa cảm thấy tủi thân vừa cảm thấy ghen tị với tình yêu của người khác :khuôn mặt thất vọng: từ ngày yêu nhau bạn chưa 1 lần khen em xinh lúc nào cũng chê trước học kỳ tán thì lúc nào cũng nịnh em khen em xinh :khuôn mặt trầm ngâm: có phải em suy nghĩ nhiều rồi không nhưng mà em đang cảm thấy tủi thân trong chính mối quan hệ của mình vậy có nên tiếp tục yêu nữa không ạ",0
"1 chút chia sẻ của bạn thân . không hẳn là tớ than vãn gì đâu nhưng mà có nhiều thứ chẳng thể chia sẻ với người thân , người quen . cũng chả hiểu tại sao . :mặt trung tính: đôi học kỳ nửa đêm chẳng thể ngủ được rồi bỗng bật khóc .suy nghĩ về những lúc nhỏ , kỉ niệm cũ với nhiều người với những ngày tháng từng bị bạo lực gia đình , nghĩ đến tương lai mịt mù , những sự tủi thân và cô đơn . mọi thứ như dòng nước mắt trào ra , dẫu biết cuộc sống mình tốt hơn nhiều người , còn đủ ba mẹ , cơm ăn áo mặc không thiếu thốn , nhiều người nhìn và bảo cuộc sống của tớ rất hạnh phúc . ừ thì nhìn hạnh phúc nhỉ , ba mẹ cãi nhau , bị cô lập trong lớp học , bị áp lực điểm số , bị so sánh với em trai , bị xâm hại tình dục bởi chính người thân . lâu dần trở nên cô lập , không còn nói chuyện với cha mẹ , không còn chia sẻ hay tâm sự bất cứ thứ gì với họ , bạn bè chỉ hăm he lợi ích rồi dần bỏ đi... đam mê lớn nhất là game và truyện tranh , giúp tớ thư giãn và thoải mái hơn , có nhiều lần nghĩ quẩn và nhìn vào điện thoại , ồ tớ còn những người bạn người anh em qua game , có những ván game xuyên đêm, nốc bò húc và cafe và những trận cười khùng điên , còn bao nhiêu mục đích dang dở ... tớ nhắm mắt lại và ngủ 1 giấc mơ đẹp.... mỗi ngày mở mắt ra vẫn cười , vẫn vui vẻ , vẫn tự thôi miên bạn thân là cái gì rồi cũng sẽ qua , cuộc sống còn nhiều niềm vui mà , mình cứ cố gắng thôi cảm ơn vì những người đọc",0
"cung hoàng đạo, không quyết định cách yêu. tớ từng rất vào tri trong việc tìm kiếm xem người tớ thích là cung hoàng đạo gì, tính cách ra sao, có hợp với cung hoàng đạo của tớ không. nhưng sau học kỳ tìm hiểu, chính là không hợp nhau. rất nhiều điểm trái ngược, và không lâu bền. tự mò mẫn đi tìm, cũng tự vì thế mà có chút thất vọng. nhưng, về sau tớ không làm vậy nữa. vì tớ không còn tin vào những cái cung hoàng đạo ấy nữa, nó chẳng đúng hết đâu. tình yêu ấy, nó không nằm ở chỗ hợp nhau hay không, mà nó nằm ở chỗ cả hai có muốn vì tình yêu này mà cùng nhau cố gắng hay không. trên đời, không ai sinh ra là đã dành cho nhau, một người nóng nảy thì chắc chắn sẽ đi đôi với một người biết kiềm chế. yêu là bù trừ lẫn nhau, nhìn thấy cái xấu của nhau nhưng vẫn chọn ở lại. thích là một chuyện, yêu và hợp nhau lại là một chuyện. thích chỉ dừng lại ở mức quan tâm, nhưng yêu lại là cùng nhau cố gắng. rõ ràng, cùng nhau và một mình là hoàn toàn khác cơ mà. và chỉ cần cả hai cùng cố gắng, hạ cái tôi của mình xuống một chút, bao dung cho nhau. thì cung hoàng đạo chẳng có nghĩa lí gì cả. cậu đừng quá quan trọng vào tỉ lệ hợp nhau của cung hoàng đạo là bao nhiêu, vì cái đó là ảo còn con người mới là thực tế. cung hoàng đạo, không thể hợp nhau hoàn toàn. cậu cũng sẽ không tìm được người phù hợp với cậu 100. vậy nên, cung hoàng đạo vốn dĩ chỉ nên tham khảo, không nên tin. cũng đừng vì nó mà khóa trái cảm xúc của chính mình. yn. :máy ảnh có đèn flash: pinterest",0
"say mê tôi có người yêu rồi. tôi mới quen say mê thì biết điều này, và say mê cũng đã hẹn hò với người đó từ lâu trước học kỳ biết tôi. tôi không nuôi hy vọng, chỉ mong mình không bị cảm xúc tiêu cực chi phối lúc rảnh. thường tôi sẽ cố gắng làm mình bận rộn, mà mệt quá tôi cũng đi nằm chat, lướt mạng. nếu trước đây tôi thấy việc này khá thư giãn thì giờ tôi rầu lắm. tôi không tìm được niềm vui từ việc lướt nữa. học kỳ gọi điện, nhắn tin với bạn bè cũng vậy. tôi sẽ nhớ đến việc say mê là hoa đã có chủ đầu tiên và than buồn với đám bạn. một đứa bạn khuyên tôi hãy tập trung vào bạn thân. cơ mà tôi tập trung học và làm cả ngày rồi, buổi tối chỉ muốn thư giãn thôi, nhưng giờ thì... cho tôi xin lời khuyên để tích cực lên được không mọi người ps tôi là nữ",1
